Time,LastReadMs,LoopCount,RebootCount,TemperatureA (F),TemperatureB (F),TemperatureC (F),Light (0-1023),Light (Descriptor)
2017/7/27 17:57:27,5434259,362,13,89.15,103.55,86.45,66,Dim
2017/7/27 17:57:42,5449310,363,13,89.15,103.55,86.45,60,Dim
2017/7/27 17:57:57,5464362,364,13,89.60,103.10,86.45,67,Dim
2017/7/27 17:58:12,5479414,365,13,89.60,103.10,86.45,58,Dim
2017/7/27 17:58:27,5494465,366,13,89.60,102.65,86.45,52,Dim
2017/7/27 17:58:42,5509517,367,13,89.15,102.65,86.45,61,Dim
2017/7/27 17:58:57,5524568,368,13,88.70,102.20,86.45,65,Dim
2017/7/27 17:59:12,5539621,369,13,88.70,101.75,86.45,90,Dim
2017/7/27 17:59:27,5554672,370,13,88.70,101.75,86.45,123,Light
2017/7/27 17:59:42,5569724,371,13,88.70,101.30,86.45,99,Dim
2017/7/27 17:59:57,5584776,372,13,88.25,101.30,86.45,89,Dim
2017/7/27 18:00:12,5599827,373,13,88.70,100.85,86.45,89,Dim
2017/7/27 18:00:27,5614879,374,13,88.25,100.85,86.45,94,Dim
2017/7/27 18:00:42,5629930,375,13,88.25,100.85,86.45,86,Dim
2017/7/27 18:00:57,5644981,376,13,88.25,100.40,86.45,73,Dim
2017/7/27 18:01:12,5660033,377,13,88.25,100.40,86.45,67,Dim
2017/7/27 18:01:27,5675084,378,13,88.25,99.95,86.45,59,Dim
2017/7/27 18:01:42,5690134,379,13,88.25,99.95,86.45,59,Dim
2017/7/27 18:01:57,5705185,380,13,88.70,99.50,86.45,56,Dim
2017/7/27 18:02:12,5720235,381,13,88.70,99.50,86.45,74,Dim
2017/7/27 18:02:27,5735286,382,13,88.25,99.50,86.45,89,Dim
2017/7/27 18:02:42,5750339,383,13,88.25,99.05,86.45,64,Dim
2017/7/27 18:02:57,5765390,384,13,88.25,99.05,86.45,62,Dim
2017/7/27 18:03:12,5780441,385,13,88.25,99.05,86.45,51,Dim
2017/7/27 18:03:27,5795493,386,13,88.25,98.60,86.45,55,Dim
2017/7/27 18:03:42,5810544,387,13,88.70,98.60,86.45,59,Dim
2017/7/27 18:03:57,5825595,388,13,88.25,98.60,86.45,82,Dim
2017/7/27 18:04:12,5840647,389,13,88.25,98.15,86.45,66,Dim
2017/7/27 18:04:27,5855698,390,13,88.70,98.15,86.45,51,Dim
2017/7/27 18:04:42,5870748,391,13,88.70,98.15,86.45,51,Dim
2017/7/27 18:04:57,5885799,392,13,88.70,98.15,86.45,77,Dim
2017/7/27 18:05:12,5900850,393,13,88.70,98.15,86.45,64,Dim
2017/7/27 18:05:27,5915901,394,13,89.15,97.70,86.45,60,Dim
2017/7/27 18:05:42,5930952,395,13,88.70,97.70,86.45,49,Dim
2017/7/27 18:05:57,5946004,396,13,88.70,97.70,86.45,52,Dim
2017/7/27 18:06:12,5961055,397,13,88.70,97.70,86.45,72,Dim
2017/7/27 18:06:26,5976106,398,13,88.70,97.70,86.45,49,Dim
2017/7/27 18:06:41,5991158,399,13,89.15,97.25,86.45,54,Dim
2017/7/27 18:06:56,6006209,400,13,89.15,97.25,86.45,56,Dim
2017/7/27 18:07:11,6021260,401,13,89.15,97.25,86.45,60,Dim
2017/7/27 18:07:26,6036312,402,13,89.15,97.25,86.45,59,Dim
2017/7/27 18:07:41,6051362,403,13,89.15,97.25,86.45,68,Dim
2017/7/27 18:07:56,6066412,404,13,89.15,96.80,86.45,46,Dim
2017/7/27 18:08:11,6081463,405,13,89.15,96.80,86.45,64,Dim
2017/7/27 18:08:26,6096515,406,13,89.15,96.80,86.45,76,Dim
2017/7/27 18:08:41,6111566,407,13,89.60,96.80,86.00,81,Dim
2017/7/27 18:08:56,6126618,408,13,89.60,96.80,86.45,63,Dim
2017/7/27 18:09:11,6141670,409,13,89.60,96.80,86.45,58,Dim
2017/7/27 18:09:26,6156721,410,13,89.60,96.80,86.45,67,Dim
2017/7/27 18:09:41,6171772,411,13,89.15,96.35,86.45,78,Dim
2017/7/27 18:09:56,6186824,412,13,89.15,96.35,86.45,83,Dim
2017/7/27 18:10:11,6201875,413,13,89.15,96.35,86.45,63,Dim
2017/7/27 18:10:26,6216926,414,13,89.15,96.35,86.45,89,Dim
2017/7/27 18:10:41,6231977,415,13,89.60,96.35,86.45,81,Dim
2017/7/27 18:10:56,6247027,416,13,89.60,96.35,86.45,65,Dim
2017/7/27 18:11:11,6262077,417,13,89.15,96.35,86.45,70,Dim
2017/7/27 18:11:26,6277128,418,13,89.60,96.35,86.45,85,Dim
2017/7/27 18:11:41,6292179,419,13,89.60,96.35,86.45,60,Dim
2017/7/27 18:11:56,6307230,420,13,89.60,96.35,86.45,68,Dim
2017/7/27 18:12:11,6322282,421,13,89.60,95.90,86.45,74,Dim
2017/7/27 18:12:26,6337334,422,13,89.60,95.90,86.45,70,Dim
2017/7/27 18:12:41,6352385,423,13,89.60,95.90,86.45,83,Dim
2017/7/27 18:12:56,6367437,424,13,89.60,95.90,86.45,92,Dim
2017/7/27 18:13:11,6382489,425,13,89.60,95.90,86.45,102,Light
2017/7/27 18:13:26,6397540,426,13,89.60,95.90,86.45,77,Dim
2017/7/27 18:13:41,6412592,427,13,89.60,95.90,86.45,82,Dim
2017/7/27 18:13:56,6427644,428,13,89.60,95.90,86.45,147,Light
2017/7/27 18:14:11,6442694,429,13,89.15,95.90,86.45,86,Dim
2017/7/27 18:14:26,6457745,430,13,89.15,95.90,86.45,109,Light
2017/7/27 18:14:41,6472795,431,13,89.15,95.90,86.45,83,Dim
2017/7/27 18:14:56,6487846,432,13,89.15,95.45,86.45,81,Dim
2017/7/27 18:15:11,6502898,433,13,89.15,95.45,86.45,87,Dim
2017/7/27 18:15:26,6517949,434,13,89.15,95.45,86.45,84,Dim
2017/7/27 18:15:41,6533000,435,13,88.70,95.45,86.45,75,Dim
2017/7/27 18:15:56,6548052,436,13,88.70,95.45,86.45,94,Dim
2017/7/27 18:16:11,6563103,437,13,88.25,95.45,86.45,85,Dim
2017/7/27 18:16:26,6578154,438,13,88.25,95.45,86.45,75,Dim
2017/7/27 18:16:41,6593206,439,13,88.70,95.00,86.45,72,Dim
2017/7/27 18:16:56,6608257,440,13,88.70,95.00,86.45,57,Dim
2017/7/27 18:17:11,6623307,441,13,88.70,95.00,86.45,162,Light
2017/7/27 18:17:26,6638359,442,13,88.70,95.00,86.45,168,Light
2017/7/27 18:17:41,6653409,443,13,89.15,95.45,86.45,820,Very Bright
2017/7/27 18:17:56,6668460,444,13,90.05,97.25,86.45,829,Very Bright
2017/7/27 18:18:11,6683511,445,13,90.95,99.05,86.45,827,Very Bright
2017/7/27 18:18:26,6698561,446,13,91.40,100.40,86.45,815,Very Bright
2017/7/27 18:18:41,6713612,447,13,91.85,101.75,86.45,815,Very Bright
2017/7/27 18:18:56,6728662,448,13,92.30,103.10,86.45,822,Very Bright
2017/7/27 18:19:11,6743713,449,13,92.75,104.45,86.45,823,Very Bright
2017/7/27 18:19:26,6758764,450,13,93.65,105.80,86.45,822,Very Bright
2017/7/27 18:19:41,6773814,451,13,94.10,108.05,86.45,838,Very Bright
2017/7/27 18:19:56,6788865,452,13,94.10,109.85,86.45,434,Bright
2017/7/27 18:20:11,6803917,453,13,93.20,108.50,86.45,87,Dim
2017/7/27 18:20:26,6818968,454,13,92.75,108.05,86.00,80,Dim
2017/7/27 18:20:41,6834020,455,13,92.30,107.60,86.45,112,Light
2017/7/27 18:20:56,6849076,456,13,92.75,107.15,86.45,99,Dim
2017/7/27 18:21:11,6864128,457,13,92.30,106.70,86.45,119,Light
2017/7/27 18:21:26,6879179,458,13,92.30,106.25,86.45,91,Dim
2017/7/27 18:21:41,6894231,459,13,91.40,105.80,86.00,87,Dim
2017/7/27 18:21:56,6909283,460,13,90.95,105.35,86.45,100,Light
2017/7/27 18:22:11,6924334,461,13,90.95,105.35,86.45,130,Light
2017/7/27 18:22:26,6939385,462,13,90.95,104.90,86.45,150,Light
2017/7/27 18:22:41,6954437,463,13,90.95,104.45,86.45,149,Light
2017/7/27 18:22:56,6969488,464,13,91.40,104.00,86.45,164,Light
2017/7/27 18:23:11,6984540,465,13,91.40,104.00,86.45,224,Light
2017/7/27 18:23:26,6999591,466,13,90.95,103.55,86.45,456,Bright
2017/7/27 18:23:41,7014643,467,13,90.95,105.35,86.45,839,Very Bright
2017/7/27 18:23:55,7029695,468,13,91.40,107.60,86.45,863,Very Bright
2017/7/27 18:24:10,7044746,469,13,91.40,107.60,86.45,243,Light
2017/7/27 18:24:25,7059798,470,13,91.40,106.70,86.45,222,Light
2017/7/27 18:24:40,7074849,471,13,91.40,106.25,86.45,237,Light
2017/7/27 18:24:55,7089901,472,13,91.40,105.80,86.45,307,Bright
2017/7/27 18:25:10,7104953,473,13,91.85,107.15,86.45,860,Very Bright
2017/7/27 18:25:25,7120004,474,13,92.75,109.85,86.45,859,Very Bright
2017/7/27 18:25:40,7135055,475,13,93.20,109.40,86.45,146,Light
2017/7/27 18:25:55,7150108,476,13,92.75,108.50,86.45,65,Dim
2017/7/27 18:26:10,7165159,477,13,92.30,107.60,86.45,60,Dim
2017/7/27 18:26:25,7180210,478,13,91.85,107.15,86.45,75,Dim
2017/7/27 18:26:40,7195261,479,13,91.40,106.70,86.45,145,Light
2017/7/27 18:26:55,7210311,480,13,90.95,106.25,86.45,486,Bright
2017/7/27 18:27:10,7225362,481,13,90.95,106.25,86.45,226,Light
2017/7/27 18:27:25,7240412,482,13,90.95,105.80,86.45,182,Light
2017/7/27 18:27:40,7255463,483,13,90.95,105.35,86.45,151,Light
2017/7/27 18:27:55,7270513,484,13,90.95,104.90,86.45,100,Light
2017/7/27 18:28:10,7285564,485,13,90.95,104.45,86.45,85,Dim
2017/7/27 18:28:25,7300614,486,13,90.95,104.00,86.45,81,Dim
2017/7/27 18:28:40,7315667,487,13,90.50,104.00,86.45,71,Dim
2017/7/27 18:28:55,7330718,488,13,90.50,103.55,86.45,85,Dim
2017/7/27 18:29:10,7345769,489,13,90.05,103.10,86.45,98,Dim
2017/7/27 18:29:25,7360819,490,13,90.05,103.10,86.45,69,Dim
2017/7/27 18:29:40,7375869,491,13,90.05,102.65,86.45,57,Dim
2017/7/27 18:29:55,7390921,492,13,89.60,102.20,86.45,66,Dim
2017/7/27 18:30:10,7405971,493,13,89.60,102.20,86.45,66,Dim
2017/7/27 18:30:25,7421022,494,13,89.15,101.75,86.45,51,Dim
2017/7/27 18:30:40,7436072,495,13,88.70,101.30,86.45,63,Dim
2017/7/27 18:30:55,7451123,496,13,89.15,101.30,86.45,80,Dim
2017/7/27 18:31:10,7466173,497,13,88.70,100.85,86.90,49,Dim
2017/7/27 18:31:25,7481223,498,13,88.70,100.85,86.90,54,Dim
2017/7/27 18:31:40,7496274,499,13,89.15,100.40,86.45,63,Dim
2017/7/27 18:31:55,7511324,500,13,88.70,100.40,86.90,66,Dim
2017/7/27 18:32:10,7526375,501,13,88.70,99.95,86.90,60,Dim
2017/7/27 18:32:25,7541425,502,13,88.70,99.95,86.90,65,Dim
2017/7/27 18:32:40,7556477,503,13,88.25,99.50,86.90,56,Dim
2017/7/27 18:32:55,7571527,504,13,88.25,99.50,86.90,89,Dim
2017/7/27 18:33:10,7586579,505,13,88.25,99.05,86.90,89,Dim
2017/7/27 18:33:25,7601629,506,13,88.25,99.05,86.90,70,Dim
2017/7/27 18:33:40,7616680,507,13,88.25,99.05,86.90,65,Dim
2017/7/27 18:33:55,7631731,508,13,88.25,98.60,86.90,59,Dim
2017/7/27 18:34:10,7646783,509,13,88.70,98.60,86.90,67,Dim
2017/7/27 18:34:25,7661834,510,13,88.70,98.15,86.90,56,Dim
2017/7/27 18:34:40,7676886,511,13,89.15,98.15,86.90,54,Dim
2017/7/27 18:34:55,7691940,512,13,89.15,98.15,86.45,77,Dim
2017/7/27 18:35:10,7706992,513,13,88.70,98.15,86.45,56,Dim
2017/7/27 18:35:25,7722043,514,13,89.15,97.70,86.45,60,Dim
2017/7/27 18:35:40,7737095,515,13,88.70,97.70,86.45,82,Dim
2017/7/27 18:35:55,7752146,516,13,88.70,97.70,86.90,55,Dim
2017/7/27 18:36:10,7767198,517,13,88.70,97.25,86.45,59,Dim
2017/7/27 18:36:25,7782249,518,13,88.70,97.25,86.45,55,Dim
2017/7/27 18:36:40,7797301,519,13,88.70,97.25,86.45,47,Dim
2017/7/27 18:36:55,7812352,520,13,88.70,97.25,86.45,53,Dim
2017/7/27 18:37:10,7827404,521,13,88.70,96.80,86.90,72,Dim
2017/7/27 18:37:25,7842455,522,13,89.15,96.80,86.90,52,Dim
2017/7/27 18:37:40,7857508,523,13,88.70,96.80,86.45,71,Dim
2017/7/27 18:37:55,7872559,524,13,88.70,96.80,86.45,55,Dim
2017/7/27 18:38:10,7887612,525,13,89.15,96.80,86.45,64,Dim
2017/7/27 18:38:25,7902663,526,13,89.15,96.35,86.90,83,Dim
2017/7/27 18:38:40,7917715,527,13,88.70,96.35,86.45,79,Dim
2017/7/27 18:38:55,7932766,528,13,88.70,96.35,86.45,55,Dim
2017/7/27 18:39:10,7947817,529,13,88.25,96.35,86.45,121,Light
2017/7/27 18:39:25,7962869,530,13,88.25,96.35,86.45,112,Light
2017/7/27 18:39:40,7977920,531,13,88.25,95.90,86.45,107,Light
2017/7/27 18:39:55,7992972,532,13,88.25,95.90,86.45,91,Dim
2017/7/27 18:40:10,8008023,533,13,88.25,95.90,86.45,96,Dim
2017/7/27 18:40:25,8023075,534,13,88.25,95.90,86.45,57,Dim
2017/7/27 18:40:40,8038126,535,13,88.25,95.45,86.45,55,Dim
2017/7/27 18:40:55,8053178,536,13,88.25,95.45,86.45,75,Dim
2017/7/27 18:41:10,8068229,537,13,88.25,95.45,86.45,77,Dim
2017/7/27 18:41:25,8083281,538,13,88.25,95.45,86.45,155,Light
2017/7/27 18:41:40,8098332,539,13,88.25,95.45,86.45,188,Light
2017/7/27 18:41:55,8113384,540,13,88.70,95.45,86.45,190,Light
2017/7/27 18:42:10,8128436,541,13,88.70,95.45,86.45,443,Bright
2017/7/27 18:42:25,8143487,542,13,88.70,96.35,86.45,758,Very Bright
2017/7/27 18:42:40,8158538,543,13,89.60,97.70,86.45,795,Very Bright
2017/7/27 18:42:55,8173590,544,13,90.50,99.05,86.45,797,Very Bright
2017/7/27 18:43:10,8188642,545,13,90.95,100.40,86.45,808,Very Bright
2017/7/27 18:43:25,8203694,546,13,90.95,100.85,87.35,715,Very Bright
2017/7/27 18:43:40,8218746,547,13,90.50,101.30,87.35,697,Very Bright
2017/7/27 18:43:55,8233797,548,13,90.50,101.30,87.35,723,Very Bright
2017/7/27 18:44:10,8248848,549,13,90.50,101.75,87.35,693,Very Bright
2017/7/27 18:44:25,8263899,550,13,90.05,102.65,87.35,817,Very Bright
2017/7/27 18:44:39,8278950,551,13,90.50,102.65,87.35,703,Very Bright
2017/7/27 18:44:54,8294001,552,13,90.50,102.65,87.35,313,Bright
2017/7/27 18:45:09,8309053,553,13,90.05,102.20,87.80,600,Very Bright
2017/7/27 18:45:24,8324105,554,13,89.15,102.20,87.35,795,Very Bright
2017/7/27 18:45:39,8339157,555,13,89.15,101.75,87.35,57,Dim
2017/7/27 18:45:54,8354208,556,13,89.15,101.30,87.35,82,Dim
2017/7/27 18:46:09,8369260,557,13,89.15,100.85,87.35,40,Dim
2017/7/27 18:46:24,8384311,558,13,89.15,100.40,87.35,103,Light
2017/7/27 18:46:39,8399362,559,13,89.15,100.40,87.35,541,Bright
2017/7/27 18:46:54,8414414,560,13,89.15,99.95,87.35,741,Very Bright
2017/7/27 18:47:09,8429466,561,13,88.70,99.95,87.35,43,Dim
2017/7/27 18:47:24,8444517,562,13,86.90,99.50,86.90,87,Dim
2017/7/27 18:47:39,8459569,563,13,86.00,98.15,86.45,54,Dim
2017/7/27 18:47:54,8474620,564,13,85.10,96.80,86.45,15,Dim
