Time,LastReadMs,LoopCount,RebootCount,TemperatureA (F),TemperatureB (F),TemperatureC (F),Light (0-1023),Light (Descriptor)
2017/7/27 15:21:40,5043402,336,2,89.94,134.60,83.07,920,Very Bright
2017/7/27 15:21:55,5058453,337,2,89.71,135.05,83.07,920,Very Bright
2017/7/27 15:22:10,5073505,338,2,89.82,135.50,83.07,921,Very Bright
2017/7/27 15:22:25,5088557,339,2,90.05,135.50,83.07,921,Very Bright
2017/7/27 15:22:40,5103608,340,2,90.16,135.50,83.07,923,Very Bright
2017/7/27 15:22:55,5118660,341,2,90.39,135.50,83.07,921,Very Bright
2017/7/27 15:23:10,5133711,342,2,90.27,135.50,82.96,912,Very Bright
2017/7/27 15:23:25,5148763,343,2,90.16,134.60,82.96,865,Very Bright
2017/7/27 15:23:40,5163814,344,2,90.16,135.05,82.96,912,Very Bright
2017/7/27 15:23:55,5178866,345,2,90.50,135.95,82.96,912,Very Bright
2017/7/27 15:24:10,5193917,346,2,90.61,135.50,82.96,913,Very Bright
2017/7/27 15:24:25,5208970,347,2,90.95,135.50,82.96,909,Very Bright
2017/7/27 15:24:40,5224021,348,2,91.06,135.50,83.07,874,Very Bright
2017/7/27 15:24:55,5239073,349,2,90.95,135.05,83.07,919,Very Bright
2017/7/27 15:25:10,5254124,350,2,91.06,135.05,83.07,918,Very Bright
2017/7/27 15:25:25,5269176,351,2,90.84,134.60,82.96,916,Very Bright
2017/7/27 15:25:40,5284226,352,2,90.72,135.50,82.96,915,Very Bright
2017/7/27 15:25:55,5299276,353,2,90.72,135.95,82.96,913,Very Bright
2017/7/27 15:26:10,5314326,354,2,90.61,136.85,82.96,914,Very Bright
2017/7/27 15:26:25,5329377,355,2,90.95,136.85,82.96,913,Very Bright
2017/7/27 15:26:40,5344433,356,2,91.18,136.85,82.96,916,Very Bright
2017/7/27 15:26:55,5359484,357,2,91.18,135.95,82.96,883,Very Bright
2017/7/27 15:27:10,5374535,358,2,91.29,136.40,82.96,906,Very Bright
2017/7/27 15:27:25,5389585,359,2,91.40,135.50,82.96,913,Very Bright
2017/7/27 15:27:40,5404636,360,2,91.29,135.50,82.96,914,Very Bright
2017/7/27 15:27:54,5419688,361,2,91.29,135.05,82.96,916,Very Bright
2017/7/27 15:28:09,5434739,362,2,90.95,134.60,83.30,915,Very Bright
2017/7/27 15:28:24,5449789,363,2,90.72,134.15,83.52,915,Very Bright
2017/7/27 15:28:39,5464840,364,2,90.50,135.05,83.41,914,Very Bright
2017/7/27 15:28:54,5479892,365,2,90.27,134.60,83.64,916,Very Bright
2017/7/27 15:29:09,5494942,366,2,90.05,133.70,83.64,845,Very Bright
2017/7/27 15:29:24,5509993,367,2,90.05,133.70,83.64,913,Very Bright
2017/7/27 15:29:39,5525043,368,2,89.82,133.70,83.75,914,Very Bright
2017/7/27 15:29:54,5540095,369,2,89.82,134.15,83.75,912,Very Bright
2017/7/27 15:30:09,5555145,370,2,89.82,134.15,83.64,907,Very Bright
2017/7/27 15:30:24,5570196,371,2,89.82,133.70,83.64,915,Very Bright
2017/7/27 15:30:39,5585246,372,2,90.05,134.15,83.64,906,Very Bright
2017/7/27 15:30:54,5600298,373,2,89.49,133.25,83.41,897,Very Bright
2017/7/27 15:31:09,5615350,374,2,89.71,132.35,83.41,909,Very Bright
2017/7/27 15:31:24,5630401,375,2,90.05,131.45,83.75,912,Very Bright
2017/7/27 15:31:39,5645452,376,2,90.27,131.45,83.64,902,Very Bright
2017/7/27 15:31:54,5660504,377,2,89.94,131.45,83.41,902,Very Bright
2017/7/27 15:32:09,5675557,378,2,89.60,131.45,83.30,902,Very Bright
2017/7/27 15:32:24,5690608,379,2,89.60,131.00,83.30,909,Very Bright
2017/7/27 15:32:39,5705660,380,2,89.49,131.45,83.19,910,Very Bright
2017/7/27 15:32:54,5720711,381,2,89.71,131.90,83.19,845,Very Bright
2017/7/27 15:33:09,5735763,382,2,89.71,131.00,83.19,913,Very Bright
2017/7/27 15:33:24,5750815,383,2,89.82,131.00,83.30,914,Very Bright
2017/7/27 15:33:39,5765867,384,2,89.94,131.45,83.30,846,Very Bright
2017/7/27 15:33:54,5780918,385,2,89.82,131.00,83.19,915,Very Bright
2017/7/27 15:34:09,5795970,386,2,90.05,131.45,83.19,914,Very Bright
2017/7/27 15:34:24,5811021,387,2,89.94,131.90,83.19,914,Very Bright
2017/7/27 15:34:39,5826072,388,2,90.16,131.90,83.07,912,Very Bright
2017/7/27 15:34:54,5841124,389,2,90.16,131.90,83.07,905,Very Bright
2017/7/27 15:35:09,5856175,390,2,90.27,131.90,83.07,911,Very Bright
2017/7/27 15:35:24,5871226,391,2,90.16,132.35,83.07,911,Very Bright
2017/7/27 15:35:39,5886278,392,2,90.05,132.35,83.07,908,Very Bright
2017/7/27 15:35:54,5901330,393,2,90.39,132.80,83.07,913,Very Bright
2017/7/27 15:36:09,5916381,394,2,90.50,132.80,83.07,916,Very Bright
2017/7/27 15:36:24,5931433,395,2,90.50,132.35,83.07,914,Very Bright
2017/7/27 15:36:39,5946484,396,2,90.61,132.80,83.07,913,Very Bright
2017/7/27 15:36:54,5961536,397,2,90.61,132.35,83.19,910,Very Bright
2017/7/27 15:37:09,5976588,398,2,90.39,132.35,83.30,849,Very Bright
2017/7/27 15:37:24,5991640,399,2,90.27,132.35,83.30,905,Very Bright
2017/7/27 15:37:39,6006691,400,2,90.16,131.90,83.30,908,Very Bright
2017/7/27 15:37:54,6021743,401,2,90.27,131.90,83.41,908,Very Bright
2017/7/27 15:38:09,6036795,402,2,90.16,132.80,83.30,911,Very Bright
2017/7/27 15:38:24,6051846,403,2,90.27,132.35,83.19,914,Very Bright
2017/7/27 15:38:39,6066898,404,2,90.50,132.80,83.19,851,Very Bright
2017/7/27 15:38:54,6081949,405,2,90.50,132.80,83.19,904,Very Bright
2017/7/27 15:39:09,6097001,406,2,90.50,132.80,83.07,913,Very Bright
2017/7/27 15:39:24,6112052,407,2,90.61,131.90,83.07,903,Very Bright
2017/7/27 15:39:39,6127104,408,2,90.84,131.45,83.19,910,Very Bright
2017/7/27 15:39:54,6142155,409,2,91.18,131.45,83.52,918,Very Bright
2017/7/27 15:40:09,6157206,410,2,90.95,131.00,84.65,913,Very Bright
2017/7/27 15:40:24,6172258,411,2,90.50,131.00,85.32,901,Very Bright
2017/7/27 15:40:39,6187309,412,2,90.72,130.55,85.89,912,Very Bright
2017/7/27 15:40:54,6202361,413,2,91.06,131.00,86.00,915,Very Bright
2017/7/27 15:41:09,6217412,414,2,91.74,131.90,86.00,914,Very Bright
2017/7/27 15:41:24,6232464,415,2,92.07,131.90,85.89,914,Very Bright
2017/7/27 15:41:39,6247515,416,2,92.07,131.90,86.00,914,Very Bright
2017/7/27 15:41:54,6262567,417,2,92.41,131.90,85.89,912,Very Bright
2017/7/27 15:42:09,6277619,418,2,92.64,131.45,85.89,910,Very Bright
2017/7/27 15:42:24,6292669,419,2,92.64,131.00,86.11,897,Very Bright
2017/7/27 15:42:38,6307720,420,2,93.09,130.55,86.11,898,Very Bright
2017/7/27 15:42:53,6322772,421,2,92.75,129.65,86.22,907,Very Bright
2017/7/27 15:43:08,6337824,422,2,92.52,129.20,86.22,850,Very Bright
2017/7/27 15:43:23,6352874,423,2,92.19,128.30,86.34,898,Very Bright
2017/7/27 15:43:38,6367925,424,2,92.75,128.75,86.22,849,Very Bright
2017/7/27 15:43:53,6382975,425,2,93.09,129.20,86.11,900,Very Bright
2017/7/27 15:44:08,6398025,426,2,93.43,128.75,86.11,899,Very Bright
2017/7/27 15:44:23,6413076,427,2,93.43,127.85,86.22,893,Very Bright
2017/7/27 15:44:38,6428127,428,2,93.31,127.85,86.22,894,Very Bright
2017/7/27 15:44:53,6443178,429,2,92.97,127.40,86.22,895,Very Bright
2017/7/27 15:45:08,6458228,430,2,92.64,126.95,86.22,891,Very Bright
2017/7/27 15:45:23,6473279,431,2,92.41,126.05,86.22,892,Very Bright
2017/7/27 15:45:38,6488329,432,2,91.62,126.05,86.22,892,Very Bright
2017/7/27 15:45:53,6503379,433,2,91.40,125.60,86.22,883,Very Bright
2017/7/27 15:46:08,6518431,434,2,91.06,125.15,86.22,888,Very Bright
2017/7/27 15:46:23,6533482,435,2,90.95,124.70,86.22,892,Very Bright
2017/7/27 15:46:38,6548533,436,2,91.06,125.15,86.22,898,Very Bright
2017/7/27 15:46:53,6563584,437,2,91.29,125.60,86.22,898,Very Bright
2017/7/27 15:47:08,6578636,438,2,91.51,125.60,86.22,899,Very Bright
2017/7/27 15:47:23,6593687,439,2,91.96,126.05,86.22,898,Very Bright
2017/7/27 15:47:38,6608739,440,2,92.19,126.05,86.22,899,Very Bright
2017/7/27 15:47:53,6623791,441,2,92.52,126.50,86.22,899,Very Bright
2017/7/27 15:48:08,6638842,442,2,92.86,126.95,86.22,898,Very Bright
2017/7/27 15:48:23,6653894,443,2,92.64,127.40,88.81,825,Very Bright
2017/7/27 15:48:38,6668945,444,2,92.52,127.40,86.56,909,Very Bright
2017/7/27 15:48:53,6683997,445,2,92.52,126.50,84.54,820,Very Bright
2017/7/27 15:49:08,6699048,446,2,92.30,125.15,83.30,792,Very Bright
2017/7/27 15:49:23,6714099,447,2,91.29,120.65,81.84,847,Very Bright
2017/7/27 15:49:38,6729151,448,2,90.72,114.80,81.39,774,Very Bright
2017/7/27 15:49:53,6744202,449,2,90.39,116.60,81.84,808,Very Bright
2017/7/27 15:50:08,6759254,450,2,90.16,117.05,83.52,835,Very Bright
2017/7/27 15:50:23,6774305,451,2,88.93,116.60,84.43,193,Light
2017/7/27 15:50:38,6789356,452,2,87.91,115.25,83.52,293,Light
