Time,LastReadMs,LoopCount,RebootCount,TemperatureA (F),TemperatureB (F),TemperatureC (F),Light (0-1023),Light (Descriptor)
2015/8/6 04:48:47,21689763,1442,3,-8.05,82.85,32.45,0,Dark
2015/8/6 04:49:02,21704814,1443,3,-8.05,82.85,32.45,0,Dark
2015/8/6 04:49:17,21719865,1444,3,-8.05,82.85,32.45,0,Dark
2015/8/6 04:49:32,21734916,1445,3,-8.05,82.85,32.45,0,Dark
2015/8/6 04:49:47,21749966,1446,3,-8.05,82.85,32.45,0,Dark
2015/8/6 04:50:02,21765018,1447,3,-8.05,82.85,32.45,0,Dark
2015/8/6 04:50:17,21780070,1448,3,-8.05,82.85,32.45,0,Dark
2015/8/6 04:50:32,21795120,1449,3,-8.05,82.85,32.45,0,Dark
2015/8/6 04:50:47,21810171,1450,3,-8.05,82.85,32.45,0,Dark
2015/8/6 04:51:01,21825222,1451,3,-8.05,82.85,32.45,0,Dark
2015/8/6 04:51:16,21840273,1452,3,-8.05,82.85,32.45,0,Dark
2015/8/6 04:51:31,21855323,1453,3,-8.05,82.85,32.45,0,Dark
2015/8/6 04:51:46,21870376,1454,3,-8.05,82.85,32.45,0,Dark
2015/8/6 04:52:01,21885426,1455,3,-7.60,82.85,32.45,0,Dark
2015/8/6 04:52:16,21900478,1456,3,-7.15,82.85,32.45,0,Dark
2015/8/6 04:52:31,21915528,1457,3,-6.70,82.85,32.90,0,Dark
2015/8/6 04:52:46,21930578,1458,3,-6.25,82.85,32.90,0,Dark
2015/8/6 04:53:01,21945629,1459,3,-5.35,82.85,32.90,0,Dark
2015/8/6 04:53:16,21960678,1460,3,-4.90,82.85,33.35,0,Dark
2015/8/6 04:53:31,21975729,1461,3,-4.00,82.85,33.35,0,Dark
2015/8/6 04:53:46,21990779,1462,3,-3.10,82.85,33.35,0,Dark
2015/8/6 04:54:01,22005831,1463,3,-2.20,82.85,33.80,0,Dark
2015/8/6 04:54:16,22020883,1464,3,-1.30,82.85,33.80,0,Dark
2015/8/6 04:54:31,22035937,1465,3,-0.40,82.85,33.80,0,Dark
2015/8/6 04:54:46,22050987,1466,3,0.50,82.85,33.80,0,Dark
2015/8/6 04:55:01,22066040,1467,3,1.40,82.85,34.25,0,Dark
2015/8/6 04:55:16,22081091,1468,3,2.30,82.85,34.25,0,Dark
2015/8/6 04:55:31,22096143,1469,3,3.20,82.85,34.25,0,Dark
2015/8/6 04:55:46,22111196,1470,3,4.10,82.85,34.25,0,Dark
2015/8/6 04:56:01,22126247,1471,3,5.00,82.85,34.70,0,Dark
2015/8/6 04:56:16,22141299,1472,3,5.90,82.85,34.70,0,Dark
2015/8/6 04:56:31,22156353,1473,3,6.80,82.85,34.70,0,Dark
2015/8/6 04:56:46,22171403,1474,3,7.70,82.85,34.70,0,Dark
2015/8/6 04:57:01,22186456,1475,3,8.60,82.85,35.15,0,Dark
2015/8/6 04:57:16,22201507,1476,3,9.05,82.85,35.15,0,Dark
2015/8/6 04:57:31,22216560,1477,3,9.95,82.85,35.15,0,Dark
2015/8/6 04:57:46,22231612,1478,3,10.85,82.85,35.15,0,Dark
2015/8/6 04:58:01,22246663,1479,3,11.75,82.85,35.60,0,Dark
2015/8/6 04:58:16,22261720,1480,3,12.20,82.85,35.60,0,Dark
2015/8/6 04:58:31,22276772,1481,3,13.10,82.85,35.60,0,Dark
2015/8/6 04:58:46,22291823,1482,3,13.55,83.30,35.60,0,Dark
2015/8/6 04:59:01,22306875,1483,3,14.45,82.85,35.60,0,Dark
2015/8/6 04:59:16,22321928,1484,3,14.90,82.85,36.05,0,Dark
2015/8/6 04:59:31,22336979,1485,3,15.80,82.85,36.05,0,Dark
2015/8/6 04:59:46,22352032,1486,3,16.25,83.30,36.05,0,Dark
2015/8/6 05:00:01,22367084,1487,3,17.15,82.85,36.05,0,Dark
2015/8/6 05:00:16,22382137,1488,3,17.60,82.85,36.05,0,Dark
2015/8/6 05:00:31,22397187,1489,3,18.05,82.85,36.50,0,Dark
2015/8/6 05:00:46,22412240,1490,3,18.95,82.85,36.50,0,Dark
2015/8/6 05:01:01,22427291,1491,3,19.40,83.30,36.50,0,Dark
2015/8/6 05:01:16,22442343,1492,3,19.85,83.30,36.50,0,Dark
2015/8/6 05:01:31,22457396,1493,3,20.30,83.30,36.50,0,Dark
2015/8/6 05:01:46,22472447,1494,3,20.75,83.30,36.50,0,Dark
2015/8/6 05:02:01,22487499,1495,3,21.65,83.30,36.95,0,Dark
2015/8/6 05:02:16,22502551,1496,3,22.10,83.30,36.95,0,Dark
2015/8/6 05:02:31,22517604,1497,3,22.55,83.30,36.95,0,Dark
2015/8/6 05:02:46,22532655,1498,3,23.00,83.30,36.95,0,Dark
2015/8/6 05:03:01,22547708,1499,3,23.45,83.30,36.95,0,Dark
2015/8/6 05:03:16,22562759,1500,3,23.90,83.30,36.95,0,Dark
2015/8/6 05:03:31,22577811,1501,3,24.35,83.30,37.40,0,Dark
2015/8/6 05:03:46,22592864,1502,3,24.80,83.30,37.40,0,Dark
2015/8/6 05:04:01,22607915,1503,3,25.25,83.30,37.40,0,Dark
2015/8/6 05:04:16,22622967,1504,3,25.70,83.30,37.40,0,Dark
2015/8/6 05:04:31,22638019,1505,3,26.15,83.30,37.40,0,Dark
2015/8/6 05:04:46,22653072,1506,3,26.60,83.30,37.40,0,Dark
2015/8/6 05:05:01,22668123,1507,3,27.05,83.30,37.85,0,Dark
2015/8/6 05:05:16,22683175,1508,3,27.50,83.30,37.85,0,Dark
2015/8/6 05:05:31,22698228,1509,3,27.95,83.30,37.85,0,Dark
2015/8/6 05:05:46,22713279,1510,3,27.95,83.30,37.85,0,Dark
2015/8/6 05:06:01,22728332,1511,3,28.40,83.30,37.85,0,Dark
2015/8/6 05:06:16,22743383,1512,3,28.85,83.30,37.85,0,Dark
2015/8/6 05:06:31,22758436,1513,3,29.30,83.30,37.85,0,Dark
2015/8/6 05:06:46,22773487,1514,3,29.30,83.30,37.85,0,Dark
2015/8/6 05:07:01,22788540,1515,3,29.75,83.30,38.30,0,Dark
2015/8/6 05:07:16,22803592,1516,3,30.20,83.30,38.30,0,Dark
2015/8/6 05:07:31,22818643,1517,3,30.65,83.30,38.30,0,Dark
2015/8/6 05:07:46,22833696,1518,3,30.65,83.30,38.30,0,Dark
2015/8/6 05:08:01,22848747,1519,3,31.10,83.30,38.30,0,Dark
2015/8/6 05:08:16,22863799,1520,3,31.55,83.30,38.30,0,Dark
2015/8/6 05:08:31,22878851,1521,3,31.55,83.30,38.30,0,Dark
2015/8/6 05:08:46,22893904,1522,3,-1.00,83.30,38.75,0,Dark
2015/8/6 05:09:01,22908955,1523,3,-1.00,83.30,38.75,0,Dark
2015/8/6 05:09:16,22924007,1524,3,28.85,83.30,38.75,0,Dark
2015/8/6 05:09:31,22939060,1525,3,26.15,83.30,38.30,0,Dark
2015/8/6 05:09:46,22954111,1526,3,23.90,83.30,38.30,0,Dark
2015/8/6 05:10:01,22969164,1527,3,21.20,83.30,38.30,0,Dark
2015/8/6 05:10:16,22984216,1528,3,18.95,83.30,38.30,0,Dark
2015/8/6 05:10:31,22999268,1529,3,16.70,83.30,37.85,0,Dark
2015/8/6 05:10:46,23014319,1530,3,14.90,83.30,37.85,0,Dark
2015/8/6 05:11:01,23029371,1531,3,13.55,83.30,37.85,0,Dark
2015/8/6 05:11:16,23044424,1532,3,11.75,83.30,37.40,0,Dark
2015/8/6 05:11:31,23059475,1533,3,10.40,83.30,37.40,0,Dark
2015/8/6 05:11:46,23074528,1534,3,9.05,83.30,37.40,0,Dark
2015/8/6 05:12:01,23089580,1535,3,7.70,83.30,37.40,0,Dark
2015/8/6 05:12:16,23104634,1536,3,6.80,83.30,36.95,0,Dark
2015/8/6 05:12:31,23119686,1537,3,5.90,83.30,36.95,0,Dark
2015/8/6 05:12:46,23134738,1538,3,5.00,83.30,36.95,0,Dark
2015/8/6 05:13:01,23149790,1539,3,4.10,83.30,36.95,0,Dark
2015/8/6 05:13:16,23164841,1540,3,3.20,83.75,36.50,0,Dark
2015/8/6 05:13:31,23179892,1541,3,2.75,83.30,36.50,0,Dark
2015/8/6 05:13:46,23194943,1542,3,1.85,83.75,36.50,0,Dark
2015/8/6 05:14:01,23209996,1543,3,1.40,83.75,36.50,0,Dark
2015/8/6 05:14:16,23225048,1544,3,0.95,83.75,36.50,0,Dark
2015/8/6 05:14:31,23240099,1545,3,0.50,83.75,36.05,0,Dark
2015/8/6 05:14:46,23255152,1546,3,0.05,83.75,36.05,0,Dark
2015/8/6 05:15:01,23270204,1547,3,-0.40,83.75,36.05,0,Dark
2015/8/6 05:15:16,23285255,1548,3,-0.85,83.30,36.05,0,Dark
2015/8/6 05:15:31,23300307,1549,3,-0.85,83.75,36.05,0,Dark
2015/8/6 05:15:46,23315360,1550,3,-1.30,83.75,36.05,0,Dark
2015/8/6 05:16:01,23330411,1551,3,-1.75,83.75,35.60,0,Dark
2015/8/6 05:16:16,23345463,1552,3,-1.75,83.75,35.60,0,Dark
2015/8/6 05:16:31,23360516,1553,3,-2.20,83.75,35.60,0,Dark
2015/8/6 05:16:46,23375567,1554,3,-2.20,83.75,35.60,0,Dark
2015/8/6 05:17:01,23390619,1555,3,-2.65,83.75,35.60,0,Dark
2015/8/6 05:17:15,23405671,1556,3,-2.65,83.75,35.60,0,Dark
2015/8/6 05:17:30,23420724,1557,3,-3.10,83.75,35.60,0,Dark
2015/8/6 05:17:45,23435775,1558,3,-3.10,83.75,35.60,0,Dark
2015/8/6 05:18:00,23450827,1559,3,-3.10,83.75,35.15,0,Dark
2015/8/6 05:18:15,23465880,1560,3,-3.55,83.75,35.15,0,Dark
2015/8/6 05:18:30,23480932,1561,3,-3.55,83.75,35.15,0,Dark
2015/8/6 05:18:45,23495983,1562,3,-3.55,83.75,35.15,0,Dark
2015/8/6 05:19:00,23511036,1563,3,-4.00,83.75,35.15,0,Dark
2015/8/6 05:19:15,23526087,1564,3,-4.00,83.75,35.15,0,Dark
2015/8/6 05:19:30,23541140,1565,3,-4.00,83.75,35.15,0,Dark
2015/8/6 05:19:45,23556191,1566,3,-4.45,83.75,35.15,0,Dark
2015/8/6 05:20:00,23571243,1567,3,-4.45,83.75,35.15,0,Dark
2015/8/6 05:20:15,23586296,1568,3,-4.45,83.75,34.70,0,Dark
2015/8/6 05:20:30,23601347,1569,3,-4.45,83.75,34.70,0,Dark
2015/8/6 05:20:45,23616399,1570,3,-4.45,83.75,34.70,0,Dark
2015/8/6 05:21:00,23631452,1571,3,-4.90,83.75,34.70,0,Dark
2015/8/6 05:21:15,23646504,1572,3,-4.90,83.75,34.70,0,Dark
2015/8/6 05:21:30,23661557,1573,3,-4.90,83.75,34.70,0,Dark
2015/8/6 05:21:45,23676607,1574,3,-4.90,83.75,34.70,0,Dark
2015/8/6 05:22:00,23691660,1575,3,-4.90,83.75,34.70,0,Dark
2015/8/6 05:22:15,23706712,1576,3,-4.90,83.75,34.70,0,Dark
2015/8/6 05:22:30,23721763,1577,3,-5.35,83.75,34.25,0,Dark
2015/8/6 05:22:45,23736816,1578,3,-5.35,83.75,34.25,0,Dark
2015/8/6 05:23:00,23751868,1579,3,-5.35,83.75,34.25,0,Dark
2015/8/6 05:23:15,23766919,1580,3,-5.35,83.75,34.25,0,Dark
2015/8/6 05:23:30,23781972,1581,3,-5.35,83.30,34.25,0,Dark
2015/8/6 05:23:45,23797023,1582,3,-5.35,83.75,34.25,0,Dark
2015/8/6 05:24:00,23812076,1583,3,-5.35,83.75,34.25,0,Dark
2015/8/6 05:24:15,23827127,1584,3,-5.35,83.30,34.25,0,Dark
2015/8/6 05:24:30,23842179,1585,3,-5.35,83.75,34.25,0,Dark
2015/8/6 05:24:45,23857230,1586,3,-5.80,83.75,34.25,0,Dark
2015/8/6 05:25:00,23872280,1587,3,-5.80,83.75,34.25,0,Dark
2015/8/6 05:25:15,23887332,1588,3,-5.80,83.75,34.25,0,Dark
2015/8/6 05:25:30,23902383,1589,3,-5.80,83.75,34.25,0,Dark
2015/8/6 05:25:45,23917435,1590,3,-5.80,83.75,34.25,0,Dark
2015/8/6 05:26:00,23932486,1591,3,-5.80,83.75,33.80,0,Dark
2015/8/6 05:26:15,23947537,1592,3,-5.80,83.30,33.80,0,Dark
2015/8/6 05:26:30,23962587,1593,3,-5.80,83.30,33.80,0,Dark
2015/8/6 05:26:45,23977638,1594,3,-5.80,83.75,33.80,0,Dark
2015/8/6 05:27:00,23992688,1595,3,-5.80,83.75,33.80,0,Dark
2015/8/6 05:27:15,24007739,1596,3,-5.80,83.30,33.80,0,Dark
2015/8/6 05:27:30,24022790,1597,3,-6.25,83.30,33.80,0,Dark
2015/8/6 05:27:45,24037841,1598,3,-6.25,83.30,33.80,0,Dark
2015/8/6 05:28:00,24052890,1599,3,-6.25,83.30,33.80,0,Dark
2015/8/6 05:28:15,24067941,1600,3,-6.25,83.30,33.80,0,Dark
2015/8/6 05:28:30,24082991,1601,3,-6.25,83.30,33.80,0,Dark
2015/8/6 05:28:45,24098042,1602,3,-6.25,83.30,33.80,0,Dark
2015/8/6 05:29:00,24113093,1603,3,-6.25,83.30,33.80,0,Dark
2015/8/6 05:29:15,24128143,1604,3,-6.25,83.30,33.80,0,Dark
2015/8/6 05:29:30,24143194,1605,3,-6.25,83.30,33.80,0,Dark
2015/8/6 05:29:45,24158245,1606,3,-6.25,83.30,33.80,0,Dark
2015/8/6 05:30:00,24173294,1607,3,-6.25,83.30,33.80,0,Dark
2015/8/6 05:30:15,24188345,1608,3,-6.25,83.30,33.80,0,Dark
2015/8/6 05:30:30,24203395,1609,3,-6.25,83.30,33.80,0,Dark
2015/8/6 05:30:45,24218446,1610,3,-6.25,83.30,33.80,0,Dark
2015/8/6 05:31:00,24233497,1611,3,-6.70,83.30,33.80,0,Dark
2015/8/6 05:31:15,24248547,1612,3,-6.70,83.30,33.80,0,Dark
2015/8/6 05:31:30,24263598,1613,3,-6.70,83.30,33.80,0,Dark
2015/8/6 05:31:45,24278648,1614,3,-6.70,83.30,33.80,0,Dark
2015/8/6 05:32:00,24293698,1615,3,-6.70,83.30,33.80,0,Dark
2015/8/6 05:32:15,24308749,1616,3,-6.70,83.30,33.80,0,Dark
2015/8/6 05:32:30,24323800,1617,3,-6.70,83.30,33.80,0,Dark
2015/8/6 05:32:45,24338850,1618,3,-6.70,83.30,33.80,0,Dark
2015/8/6 05:33:00,24353901,1619,3,-6.70,83.30,33.80,0,Dark
2015/8/6 05:33:15,24368952,1620,3,-6.70,83.30,33.35,0,Dark
2015/8/6 05:33:30,24384002,1621,3,-6.70,83.30,33.80,0,Dark
2015/8/6 05:33:45,24399052,1622,3,-6.70,83.30,33.35,0,Dark
2015/8/6 05:34:00,24414103,1623,3,-6.70,83.30,33.35,0,Dark
2015/8/6 05:34:15,24429156,1624,3,-6.70,83.30,33.80,0,Dark
2015/8/6 05:34:30,24444208,1625,3,-6.70,83.30,33.80,0,Dark
2015/8/6 05:34:45,24459259,1626,3,-6.70,83.30,33.35,0,Dark
2015/8/6 05:35:00,24474311,1627,3,-6.70,83.30,33.35,0,Dark
2015/8/6 05:35:15,24489364,1628,3,-6.70,83.30,33.35,0,Dark
2015/8/6 05:35:30,24504415,1629,3,-6.70,83.30,33.35,0,Dark
2015/8/6 05:35:45,24519466,1630,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:36:00,24534518,1631,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:36:15,24549569,1632,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:36:30,24564620,1633,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:36:45,24579671,1634,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:37:00,24594723,1635,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:37:15,24609781,1636,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:37:30,24624832,1637,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:37:45,24639883,1638,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:38:00,24654935,1639,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:38:15,24669987,1640,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:38:30,24685039,1641,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:38:45,24700092,1642,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:39:00,24715144,1643,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:39:15,24730195,1644,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:39:30,24745248,1645,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:39:45,24760300,1646,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:40:00,24775351,1647,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:40:15,24790403,1648,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:40:30,24805455,1649,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:40:45,24820507,1650,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:41:00,24835560,1651,3,-7.15,83.30,33.35,0,Dark
2015/8/6 05:41:15,24850611,1652,3,-7.15,83.30,32.90,0,Dark
2015/8/6 05:41:30,24865663,1653,3,-7.15,83.30,32.90,0,Dark
2015/8/6 05:41:45,24880716,1654,3,-7.15,83.30,32.90,0,Dark
2015/8/6 05:42:00,24895768,1655,3,-7.15,83.30,32.90,0,Dark
2015/8/6 05:42:15,24910819,1656,3,-7.15,83.30,32.90,0,Dark
2015/8/6 05:42:30,24925871,1657,3,-7.15,83.30,32.90,0,Dark
2015/8/6 05:42:45,24940923,1658,3,-7.15,83.30,32.90,0,Dark
2015/8/6 05:43:00,24955975,1659,3,-7.15,83.30,32.90,0,Dark
2015/8/6 05:43:14,24971027,1660,3,-7.15,83.30,32.90,0,Dark
2015/8/6 05:43:29,24986079,1661,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:43:44,25001131,1662,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:43:59,25016183,1663,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:44:14,25031236,1664,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:44:29,25046288,1665,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:44:44,25061340,1666,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:44:59,25076392,1667,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:45:14,25091443,1668,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:45:29,25106496,1669,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:45:44,25121547,1670,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:45:59,25136601,1671,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:46:14,25151651,1672,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:46:29,25166703,1673,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:46:44,25181756,1674,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:46:59,25196808,1675,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:47:14,25211859,1676,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:47:29,25226911,1677,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:47:44,25241964,1678,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:47:59,25257015,1679,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:48:14,25272068,1680,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:48:29,25287119,1681,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:48:44,25302172,1682,3,-7.60,82.85,32.45,0,Dark
2015/8/6 05:48:59,25317223,1683,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:49:14,25332276,1684,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:49:29,25347327,1685,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:49:44,25362381,1686,3,-7.60,82.85,32.90,0,Dark
2015/8/6 05:49:59,25377431,1687,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:50:14,25392483,1688,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:50:29,25407536,1689,3,-7.60,82.85,32.45,0,Dark
2015/8/6 05:50:44,25422587,1690,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:50:59,25437640,1691,3,-7.60,83.30,32.90,0,Dark
2015/8/6 05:51:14,25452692,1692,3,-7.60,83.30,32.45,0,Dark
2015/8/6 05:51:29,25467744,1693,3,-8.05,82.85,32.90,0,Dark
2015/8/6 05:51:44,25482795,1694,3,-7.60,83.30,32.45,0,Dark
2015/8/6 05:51:59,25497848,1695,3,-7.60,83.30,32.45,0,Dark
2015/8/6 05:52:14,25512899,1696,3,-8.05,83.30,32.45,0,Dark
2015/8/6 05:52:29,25527952,1697,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:52:44,25543003,1698,3,-8.05,83.30,32.45,0,Dark
2015/8/6 05:52:59,25558056,1699,3,-8.05,83.30,32.45,0,Dark
2015/8/6 05:53:14,25573107,1700,3,-8.05,83.30,32.45,0,Dark
2015/8/6 05:53:29,25588160,1701,3,-7.60,83.30,32.45,0,Dark
2015/8/6 05:53:44,25603211,1702,3,-8.05,83.30,32.45,0,Dark
2015/8/6 05:53:59,25618264,1703,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:54:14,25633314,1704,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:54:29,25648365,1705,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:54:44,25663414,1706,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:54:59,25678464,1707,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:55:14,25693515,1708,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:55:29,25708567,1709,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:55:44,25723618,1710,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:55:59,25738669,1711,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:56:14,25753718,1712,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:56:29,25768769,1713,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:56:44,25783818,1714,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:56:59,25798868,1715,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:57:14,25813919,1716,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:57:29,25828971,1717,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:57:44,25844022,1718,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:57:59,25859073,1719,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:58:14,25874122,1720,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:58:29,25889173,1721,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:58:44,25904222,1722,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:58:59,25919272,1723,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:59:14,25934323,1724,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:59:29,25949374,1725,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:59:44,25964424,1726,3,-8.05,82.85,32.45,0,Dark
2015/8/6 05:59:59,25979475,1727,3,-8.05,82.85,32.45,0,Dark
2015/8/6 06:00:14,25994526,1728,3,-8.05,82.85,32.45,0,Dark
2015/8/6 06:00:29,26009577,1729,3,-7.60,82.85,32.45,0,Dark
2015/8/6 06:00:44,26024626,1730,3,-7.60,82.85,32.45,0,Dark
2015/8/6 06:00:59,26039678,1731,3,-7.15,82.85,32.90,0,Dark
2015/8/6 06:01:14,26054728,1732,3,-6.25,82.85,32.90,0,Dark
2015/8/6 06:01:29,26069778,1733,3,-5.80,82.85,32.90,0,Dark
2015/8/6 06:01:44,26084828,1734,3,-4.90,82.85,32.90,0,Dark
2015/8/6 06:01:59,26099879,1735,3,-4.45,82.85,33.35,0,Dark
2015/8/6 06:02:14,26114935,1736,3,-3.55,82.85,33.35,0,Dark
2015/8/6 06:02:29,26129987,1737,3,-2.65,82.85,33.35,0,Dark
2015/8/6 06:02:44,26145038,1738,3,-1.75,82.85,33.80,0,Dark
2015/8/6 06:02:59,26160089,1739,3,-0.85,82.85,33.80,0,Dark
2015/8/6 06:03:14,26175138,1740,3,0.05,82.85,33.80,0,Dark
2015/8/6 06:03:29,26190190,1741,3,0.95,82.85,33.80,0,Dark
2015/8/6 06:03:44,26205240,1742,3,1.85,82.85,34.25,0,Dark
2015/8/6 06:03:59,26220291,1743,3,2.75,82.85,34.25,0,Dark
2015/8/6 06:04:14,26235342,1744,3,3.65,82.85,34.25,0,Dark
2015/8/6 06:04:29,26250393,1745,3,4.55,82.85,34.25,0,Dark
2015/8/6 06:04:44,26265442,1746,3,5.45,82.85,34.70,0,Dark
2015/8/6 06:04:59,26280492,1747,3,6.35,82.85,34.70,0,Dark
2015/8/6 06:05:13,26295544,1748,3,7.25,82.85,34.70,0,Dark
2015/8/6 06:05:28,26310595,1749,3,8.15,82.85,34.70,0,Dark
2015/8/6 06:05:43,26325648,1750,3,9.05,82.85,35.15,0,Dark
2015/8/6 06:05:58,26340699,1751,3,9.50,82.85,35.15,0,Dark
2015/8/6 06:06:13,26355752,1752,3,10.40,82.85,35.15,0,Dark
2015/8/6 06:06:28,26370803,1753,3,11.30,82.85,35.15,0,Dark
2015/8/6 06:06:43,26385856,1754,3,11.75,82.85,35.60,0,Dark
2015/8/6 06:06:58,26400907,1755,3,12.65,82.85,35.60,0,Dark
2015/8/6 06:07:13,26415960,1756,3,13.10,82.85,35.60,0,Dark
2015/8/6 06:07:28,26431011,1757,3,14.00,82.85,35.60,0,Dark
2015/8/6 06:07:43,26446064,1758,3,14.45,82.85,35.60,0,Dark
2015/8/6 06:07:58,26461115,1759,3,15.35,82.85,36.05,0,Dark
2015/8/6 06:08:13,26476167,1760,3,16.25,82.85,36.05,0,Dark
2015/8/6 06:08:28,26491219,1761,3,16.70,82.85,36.05,0,Dark
2015/8/6 06:08:43,26506271,1762,3,17.15,82.85,36.05,0,Dark
2015/8/6 06:08:58,26521323,1763,3,18.05,82.85,36.05,0,Dark
2015/8/6 06:09:13,26536376,1764,3,18.50,82.85,36.50,0,Dark
2015/8/6 06:09:28,26551427,1765,3,18.95,83.30,36.50,0,Dark
2015/8/6 06:09:43,26566480,1766,3,19.85,83.30,36.50,0,Dark
2015/8/6 06:09:58,26581531,1767,3,20.30,83.30,36.50,0,Dark
2015/8/6 06:10:13,26596584,1768,3,20.75,83.30,36.50,0,Dark
2015/8/6 06:10:28,26611636,1769,3,21.20,83.30,36.50,0,Dark
2015/8/6 06:10:43,26626687,1770,3,21.65,83.30,36.95,0,Dark
2015/8/6 06:10:58,26641740,1771,3,22.10,83.30,36.95,0,Dark
2015/8/6 06:11:13,26656791,1772,3,22.55,83.30,36.95,0,Dark
2015/8/6 06:11:28,26671844,1773,3,23.00,83.30,36.95,0,Dark
2015/8/6 06:11:43,26686895,1774,3,23.90,83.30,36.95,0,Dark
2015/8/6 06:11:58,26701948,1775,3,24.35,83.30,36.95,0,Dark
2015/8/6 06:12:13,26716999,1776,3,24.80,83.30,36.95,0,Dark
2015/8/6 06:12:28,26732052,1777,3,25.25,83.30,37.40,0,Dark
2015/8/6 06:12:43,26747103,1778,3,25.70,83.30,37.40,0,Dark
2015/8/6 06:12:58,26762156,1779,3,25.70,83.30,37.40,0,Dark
2015/8/6 06:13:13,26777207,1780,3,26.15,83.30,37.40,0,Dark
2015/8/6 06:13:28,26792260,1781,3,26.60,83.30,37.85,0,Dark
2015/8/6 06:13:43,26807311,1782,3,27.05,83.30,37.40,0,Dark
2015/8/6 06:13:58,26822364,1783,3,27.50,83.30,37.85,0,Dark
